panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags
_P1_staging/10-1#主变10kV侧开关柜端子排接线图#panel_000,_P1_staging/10-1#主变10kV侧开关柜端子排接线图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/10-1#主变10kV侧开关柜端子排接线图.png,"0.0,-3124.7791,6188.3186,2812.998",outputs/normalized_geometry/_P1_staging/10-1#主变10kV侧开关柜端子排接线图.normalized.json,outputs/topology_graph/_P1_staging/10-1#主变10kV侧开关柜端子排接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/10-1#主变10kV侧开关柜端子排接线图#panel_000.topology.v1.json,ok,,938,553,1886,1120,1654,15,1056,1832,29,0.0055,0.8483,1.0,
_P1_staging/1000MW机组脱硫区电气主接线图#panel_000,_P1_staging/1000MW机组脱硫区电气主接线图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/1000MW机组脱硫区电气主接线图.png,"278535.516,131526.6279,397435.516,215626.6279",outputs/normalized_geometry/_P1_staging/1000MW机组脱硫区电气主接线图.normalized.json,outputs/topology_graph/_P1_staging/1000MW机组脱硫区电气主接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/1000MW机组脱硫区电气主接线图#panel_000.topology.v1.json,ok,,2012,1374,2413,821,1137,0,2660,2412,467,0.1235,0.1418,1.0,high_fragmentation
_P1_staging/1000kw水电站主接线图#panel_000,_P1_staging/1000kw水电站主接线图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/1000kw水电站主接线图.png,"-258340.9228,-2.1854,6.7736,192302.0786",outputs/normalized_geometry/_P1_staging/1000kw水电站主接线图.normalized.json,outputs/topology_graph/_P1_staging/1000kw水电站主接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/1000kw水电站主接线图#panel_000.topology.v1.json,ok,,736,513,764,237,305,0,709,729,107,0.059,0.1139,1.0,high_fragmentation
_P1_staging/10KV主接线图#panel_000,_P1_staging/10KV主接线图,test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/10KV主接线图.png,"8.9448,0.0,399.0,280.0",outputs/normalized_geometry/_P1_staging/10KV主接线图.normalized.json,outputs/topology_graph/_P1_staging/10KV主接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/10KV主接线图#panel_000.topology.v1.json,ok,,263,160,510,306,421,2,307,505,23,0.0218,0.4257,0.2401,
_P1_staging/10kV电气主接线图#panel_000,_P1_staging/10kV电气主接线图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/10kV电气主接线图.png,"925.7323,-485.8677,10980.5323,6624.3123",outputs/normalized_geometry/_P1_staging/10kV电气主接线图.normalized.json,outputs/topology_graph/_P1_staging/10kV电气主接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/10kV电气主接线图#panel_000.topology.v1.json,ok,,448,358,908,373,634,7,757,899,93,0.0345,0.5239,1.0,
_P1_staging/10kv变电站主接线图#panel_000,_P1_staging/10kv变电站主接线图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/10kv变电站主接线图.png,"-211.267,0.0,4504.1843,3546.8686",outputs/normalized_geometry/_P1_staging/10kv变电站主接线图.normalized.json,outputs/topology_graph/_P1_staging/10kv变电站主接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/10kv变电站主接线图#panel_000.topology.v1.json,ok,,2792,2426,4722,1598,2712,114,3919,4121,367,0.0197,0.2701,1.0,
_P1_staging/11-1#主变端子箱接线图#panel_000,_P1_staging/11-1#主变端子箱接线图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/11-1#主变端子箱接线图.png,"0.0,-3124.7791,6188.3186,900.9311",outputs/normalized_geometry/_P1_staging/11-1#主变端子箱接线图.normalized.json,outputs/topology_graph/_P1_staging/11-1#主变端子箱接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/11-1#主变端子箱接线图#panel_000.topology.v1.json,ok,,1073,673,1919,986,1517,7,1403,1864,139,0.0241,0.2607,1.0,
_P1_staging/110KV出线断面图#panel_000,_P1_staging/110KV出线断面图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV出线断面图.png,"-843.096,-240.7855,1117.3562,595.2359",outputs/normalized_geometry/_P1_staging/110KV出线断面图.normalized.json,outputs/topology_graph/_P1_staging/110KV出线断面图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV出线断面图#panel_000.topology.v1.json,ok,,581,493,1240,431,755,3,795,1111,45,0.0216,0.5023,1.0,
_P1_staging/110KV出线断面图wm666.taobao.com#panel_000,_P1_staging/110KV出线断面图wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV出线断面图wm666.taobao.com.png,"-843.096,-240.7855,1117.3562,595.2359",outputs/normalized_geometry/_P1_staging/110KV出线断面图wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110KV出线断面图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV出线断面图wm666.taobao.com#panel_000.topology.v1.json,ok,,581,493,1240,431,755,3,795,1111,45,0.0216,0.5023,1.0,
_P1_staging/110KV出线间隔断面图#panel_000,_P1_staging/110KV出线间隔断面图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV出线间隔断面图.png,"1792.391,-144.9806,2376.9295,191.7398",outputs/normalized_geometry/_P1_staging/110KV出线间隔断面图.normalized.json,outputs/topology_graph/_P1_staging/110KV出线间隔断面图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV出线间隔断面图#panel_000.topology.v1.json,ok,,953,848,1730,639,949,29,1413,1682,103,0.0232,0.6938,0.3373,
_P1_staging/110KV升压开关站一次系统图#panel_000,_P1_staging/110KV升压开关站一次系统图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压开关站一次系统图.png,"-4411.6191,-620.066,2367.0494,1892.2087",outputs/normalized_geometry/_P1_staging/110KV升压开关站一次系统图.normalized.json,outputs/topology_graph/_P1_staging/110KV升压开关站一次系统图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压开关站一次系统图#panel_000.topology.v1.json,ok,,407,237,761,344,572,0,553,725,86,0.0607,0.5503,1.0,
_P1_staging/110KV升压开关站基础布置图#panel_000,_P1_staging/110KV升压开关站基础布置图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压开关站基础布置图.png,"-6130.1873,-683.1311,3432.2282,2685.0692",outputs/normalized_geometry/_P1_staging/110KV升压开关站基础布置图.normalized.json,outputs/topology_graph/_P1_staging/110KV升压开关站基础布置图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压开关站基础布置图#panel_000.topology.v1.json,ok,,932,851,2396,1181,1671,25,1459,2225,87,0.0247,0.3353,1.0,
_P1_staging/110KV升压站平面布置图1#panel_000,_P1_staging/110KV升压站平面布置图1,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1.png,"-1267.0778,-542.0778,134.5196,75.0",outputs/normalized_geometry/_P1_staging/110KV升压站平面布置图1.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站平面布置图1.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站平面布置图1#panel_000.topology.v1.json,ok,,1268,1087,2813,1191,1960,22,1970,2572,123,0.0365,0.7558,0.7657,
_P1_staging/110KV升压站平面布置图1wm666.taobao.com#panel_000,_P1_staging/110KV升压站平面布置图1wm666.taobao.com,test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站平面布置图1wm666.taobao.com.png,"-1267.0778,-542.0778,134.5196,75.0",outputs/normalized_geometry/_P1_staging/110KV升压站平面布置图1wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站平面布置图1wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站平面布置图1wm666.taobao.com#panel_000.topology.v1.json,ok,,1268,1087,2813,1191,1960,22,1970,2572,123,0.0365,0.7558,0.7657,
_P1_staging/110KV升压站总体平面布置图#panel_000,_P1_staging/110KV升压站总体平面布置图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图.png,"-1004.3228,-866.0236,134.5196,75.0",outputs/normalized_geometry/_P1_staging/110KV升压站总体平面布置图.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站总体平面布置图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站总体平面布置图#panel_000.topology.v1.json,ok,,1374,1227,3662,1598,2706,34,2229,3167,120,0.0319,0.88,0.7387,
_P1_staging/110KV升压站总体平面布置图__230#panel_000,_P1_staging/110KV升压站总体平面布置图__230,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图__230.png,"-1004.3228,-795.8937,134.5196,75.0",outputs/normalized_geometry/_P1_staging/110KV升压站总体平面布置图__230.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站总体平面布置图__230.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站总体平面布置图__230#panel_000.topology.v1.json,ok,,1371,1227,3662,1598,2706,34,2252,3198,109,0.0297,0.8859,0.7168,
_P1_staging/110KV升压站总体平面布置图wm666.taobao.com#panel_000,_P1_staging/110KV升压站总体平面布置图wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站总体平面布置图wm666.taobao.com.png,"-1004.3228,-866.0236,134.5196,75.0",outputs/normalized_geometry/_P1_staging/110KV升压站总体平面布置图wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站总体平面布置图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站总体平面布置图wm666.taobao.com#panel_000.topology.v1.json,ok,,1374,1227,3662,1598,2706,34,2229,3167,120,0.0319,0.88,0.7387,
_P1_staging/110KV升压站接地布置图.#panel_000,_P1_staging/110KV升压站接地布置图.,val,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图..png,"-733.4323,-19.3206,134.5196,400.6794",outputs/normalized_geometry/_P1_staging/110KV升压站接地布置图..normalized.json,outputs/topology_graph/_P1_staging/110KV升压站接地布置图..topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站接地布置图.#panel_000.topology.v1.json,ok,,969,788,2125,895,1597,1,1426,1988,83,0.0121,0.7606,0.4821,
_P1_staging/110KV升压站接地布置图.wm666.taobao.com#panel_000,_P1_staging/110KV升压站接地布置图.wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站接地布置图.wm666.taobao.com.png,"-733.4323,-19.3206,134.5196,400.6794",outputs/normalized_geometry/_P1_staging/110KV升压站接地布置图.wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站接地布置图.wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站接地布置图.wm666.taobao.com#panel_000.topology.v1.json,ok,,969,788,2125,895,1597,1,1426,1988,83,0.0121,0.7606,0.4821,
_P1_staging/110KV升压站立面布置图#panel_000,_P1_staging/110KV升压站立面布置图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图.png,"-1428.9934,-14.441,134.5196,667.6491",outputs/normalized_geometry/_P1_staging/110KV升压站立面布置图.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站立面布置图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站立面布置图#panel_000.topology.v1.json,ok,,1354,1190,2511,1143,1566,5,1199,1836,84,0.0234,0.5229,0.8529,
_P1_staging/110KV升压站立面布置图1#panel_000,_P1_staging/110KV升压站立面布置图1,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1.png,"-733.4323,-19.3206,135.9748,1022.2799",outputs/normalized_geometry/_P1_staging/110KV升压站立面布置图1.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站立面布置图1.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站立面布置图1#panel_000.topology.v1.json,ok,,1575,1393,2924,1241,1729,4,1513,2228,91,0.018,0.588,0.6784,
_P1_staging/110KV升压站立面布置图1wm666.taobao.com#panel_000,_P1_staging/110KV升压站立面布置图1wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图1wm666.taobao.com.png,"-733.4323,-19.3206,135.9748,1022.2799",outputs/normalized_geometry/_P1_staging/110KV升压站立面布置图1wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站立面布置图1wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站立面布置图1wm666.taobao.com#panel_000.topology.v1.json,ok,,1575,1393,2924,1241,1729,4,1513,2228,91,0.018,0.588,0.6784,
_P1_staging/110KV升压站立面布置图wm666.taobao.com#panel_000,_P1_staging/110KV升压站立面布置图wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV升压站立面布置图wm666.taobao.com.png,"-1428.9934,-14.441,134.5196,667.6491",outputs/normalized_geometry/_P1_staging/110KV升压站立面布置图wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110KV升压站立面布置图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV升压站立面布置图wm666.taobao.com#panel_000.topology.v1.json,ok,,1354,1190,2511,1143,1566,5,1199,1836,84,0.0234,0.5229,0.8529,
_P1_staging/110KV变电所10KV配套线路工程出线图#panel_000,_P1_staging/110KV变电所10KV配套线路工程出线图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV变电所10KV配套线路工程出线图.png,"163.7413,-204.5144,1466.1512,109.5507",outputs/normalized_geometry/_P1_staging/110KV变电所10KV配套线路工程出线图.normalized.json,outputs/topology_graph/_P1_staging/110KV变电所10KV配套线路工程出线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV变电所10KV配套线路工程出线图#panel_000.topology.v1.json,ok,,370,367,518,113,153,1,489,483,65,0.0331,0.0994,0.6699,high_fragmentation
_P1_staging/110KV变电所一次系统图#panel_000,_P1_staging/110KV变电所一次系统图,test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV变电所一次系统图.png,"86.7554,36.9761,409.7816,265.8101",outputs/normalized_geometry/_P1_staging/110KV变电所一次系统图.normalized.json,outputs/topology_graph/_P1_staging/110KV变电所一次系统图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV变电所一次系统图#panel_000.topology.v1.json,ok,,2124,1788,2787,678,1074,28,3063,2628,554,0.0609,0.0259,0.1979,high_fragmentation
_P1_staging/110KV变电站主变继电保护原理#panel_000,_P1_staging/110KV变电站主变继电保护原理,test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV变电站主变继电保护原理.png,"-626.6485,-493.8648,3063.1383,1606.8716",outputs/normalized_geometry/_P1_staging/110KV变电站主变继电保护原理.normalized.json,outputs/topology_graph/_P1_staging/110KV变电站主变继电保护原理.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV变电站主变继电保护原理#panel_000.topology.v1.json,ok,,10276,6184,13562,6752,7451,30,5751,8014,811,0.0562,0.1486,1.0,high_fragmentation
_P1_staging/110KV变电站主接线保护直流所#panel_000,_P1_staging/110KV变电站主接线保护直流所,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV变电站主接线保护直流所.png,"768.7021,568.8299,1047.3046,722.7591",outputs/normalized_geometry/_P1_staging/110KV变电站主接线保护直流所.normalized.json,outputs/topology_graph/_P1_staging/110KV变电站主接线保护直流所.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV变电站主接线保护直流所#panel_000.topology.v1.json,ok,,5126,4555,7199,1872,2792,20,6662,6593,1023,0.0604,0.1156,0.1591,high_fragmentation
_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com#panel_000,_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV变电站主接线保护直流所wm666.taobao.com.png,"768.7021,568.8299,1047.3046,722.7591",outputs/normalized_geometry/_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV变电站主接线保护直流所wm666.taobao.com#panel_000.topology.v1.json,ok,,5125,4555,7199,1872,2792,20,6662,6593,1023,0.0604,0.1156,0.1591,high_fragmentation
_P1_staging/110KV变电站典型设计图纸wm666.taobao.com#panel_000,_P1_staging/110KV变电站典型设计图纸wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV变电站典型设计图纸wm666.taobao.com.png,"-1112.0,-426.994,2530.0,2065.4369",outputs/normalized_geometry/_P1_staging/110KV变电站典型设计图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110KV变电站典型设计图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV变电站典型设计图纸wm666.taobao.com#panel_000.topology.v1.json,ok,,6686,4726,8416,2911,4203,285,4393,6012,281,0.0113,0.1362,1.0,high_fragmentation
_P1_staging/110KV变电站电气主接线图#panel_000,_P1_staging/110KV变电站电气主接线图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV变电站电气主接线图.png,"-1090876.6637,-44380.3089,48521.9771,382259.7599",outputs/normalized_geometry/_P1_staging/110KV变电站电气主接线图.normalized.json,outputs/topology_graph/_P1_staging/110KV变电站电气主接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV变电站电气主接线图#panel_000.topology.v1.json,ok,,1524,1122,1992,951,1278,4,1807,1972,258,0.0598,0.1278,1.0,high_fragmentation
_P1_staging/110KV进线保护原理图#panel_000,_P1_staging/110KV进线保护原理图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV进线保护原理图.png,"0.0,0.0,420.0,297.0",outputs/normalized_geometry/_P1_staging/110KV进线保护原理图.normalized.json,outputs/topology_graph/_P1_staging/110KV进线保护原理图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV进线保护原理图#panel_000.topology.v1.json,ok,,1091,1083,1824,484,819,20,1590,1663,135,0.0337,0.2393,0.2572,
_P1_staging/110KV配电装置半高型布置断面图#panel_000,_P1_staging/110KV配电装置半高型布置断面图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110KV配电装置半高型布置断面图.png,"113.659,76.3237,340.0402,301.6117",outputs/normalized_geometry/_P1_staging/110KV配电装置半高型布置断面图.normalized.json,outputs/topology_graph/_P1_staging/110KV配电装置半高型布置断面图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110KV配电装置半高型布置断面图#panel_000.topology.v1.json,ok,,2097,1731,3519,1232,2024,145,2325,2642,350,0.0818,0.1681,0.1597,
_P1_staging/110Kv变电站直流系统接线图#panel_000,_P1_staging/110Kv变电站直流系统接线图,val,P1,_P1_staging,0,2,image_components,outputs/panels/P1/P1_staging__110Kv变电站直流系统接线图__panel_000.png,"0.0,0.0,863.006,297.0",outputs/normalized_geometry/_P1_staging/110Kv变电站直流系统接线图.normalized.json,outputs/topology_graph/_P1_staging/110Kv变电站直流系统接线图.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110Kv变电站直流系统接线图#panel_000.topology.v1.json,ok,,1311,867,1458,497,698,1,1320,1396,127,0.0595,0.2872,0.4563,
_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com#panel_000,_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com,train,P1,_P1_staging,0,2,image_components,outputs/panels/P1/P1_staging__110Kv变电站直流系统接线图wm666.taobao.com__panel_000.png,"0.0,0.0,863.006,297.0",outputs/normalized_geometry/_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110Kv变电站直流系统接线图wm666.taobao.com#panel_000.topology.v1.json,ok,,1310,867,1458,497,698,1,1320,1396,127,0.0595,0.2872,0.4563,
_P1_staging/110kVGIS汇控柜电源电路#panel_000,_P1_staging/110kVGIS汇控柜电源电路,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/110kVGIS汇控柜电源电路.png,"59.981,-227.7692,479.981,69.2308",outputs/normalized_geometry/_P1_staging/110kVGIS汇控柜电源电路.normalized.json,outputs/topology_graph/_P1_staging/110kVGIS汇控柜电源电路.topology.v0.json,outputs/topology_panel_v1_sample/_P1_staging/110kVGIS汇控柜电源电路#panel_000.topology.v1.json,ok,,463,239,490,181,281,29,415,484,32,0.0248,0.2025,0.2572,
